words,sentiment_coeff
the hang seng index rose percent to _the hang seng china enterprises index which tracks so called h shares of chinese companies rose percent to ,-1.001996057793319
that compares with the billion yuan average of analyst estimates ,1.002419695738045
corn prices in china jumped to a record today and rice also reached an all time high,1.0066967651182128
that compares to a ratio of for the shanghai composite index for russias micex and for indias sensex,0.9984288822804638
li fung a supplier to wal mart stores inc,1.0028367552315764
vale sa slid percent to reais,1.000187618036142
the australian financial review reported without saying where it got the information,-0.9998359492045557
singapores straits times index gained percent to at the close,-0.9990569414074
the ipsa index rose percent to _the msci chile index advanced percent to ,-1.0040216700978535
the benchmark sensitive index rose percent,1.0048826038387586
humala has said he will renegotiate contracts with foreign companies if hes elected,-1.007003281479742
minera irl a united kindom minerals explorer with a gold mine in peru dropped percent to ,-0.999512208840119
rio alto mining a canadian gold exploration company fell percent to ,1.0036467007051764
southern copper perus biggest copper producer declined percent to ,0.9988483787597592
the oil and natural gas producer with operations in peru fell percent to cents_refineria la pampilla sa a unit of spain repsol ypf sa dropped percent to soles,1.0046760864148798
the bank has not decided on the size of the bond he said_turkiye is bankasi as hired jpmorgan chase co,1.0004824053343506
the royal bank of scotland plc standard bank plc and standard chartered to help find buyers for a planned bond sale during meetings in the united states and europe_isbank made the announcement to the istanbul stock exchange after the market regulator approved a sale of billion liras of bonds by the bank,1.0022418021954873
isbank said the sale will be in dollars_an outsourcing unit of essar group may sell the first non convertible dollar bonds from an indian information technology company,1.0004877346425436
revenue rose to million from million,-1.0053683579896404
buyers premium the commission added to the hammer price of works sold is percent for the first hk percent for lots fetching as much as hk million and percent above that_the wine premium is a flat percent,-0.9987684706011135
which manages the nations stock and bond exchanges,-0.999942669675378
the stock was unchanged at rand,-1.0010266720740277
said yesterday in a telephone interview,0.999382062576202
bhp billiton the worlds largest mining company fell percent to a in sydney,-0.9992429399080655
the bovespa index trades for times analysts earnings estimates compared with times for the msci emerging markets index of developing nations stocks and times for mexicos ipc index according to weekly ,-0.9988520478885241
readings lower than mean more respondents said conditions were poor,-1.0004244969242175
the nikkei stock average slid percent to ,-0.9981617493284851
the price has dropped percent this year,-1.0045425544280557
